Id_Loc,D0_x,D0_y,D1_x,D1_y,D2_x,D2_y,D3_x,D3_y,D4_x,D4_y,D5_x,D5_y,D6_x,D6_y,D7_x,D7_y,D8_x,D8_y,D9_x,D9_y,D10_x,D10_y,D11_x,D11_y,D12_x,D12_y,D13_x,D13_y,D14_x,D14_y,D15_x,D15_y,D16_x,D16_y,D17_x,D17_y,D18_x,D18_y,D19_x,D19_y,D20_x,D20_y,D21_x,D21_y,D22_x,D22_y,D23_x,D23_y,D24_x,D24_y,D25_x,D25_y,D26_x,D26_y,D27_x,D27_y,D28_x,D28_y,D29_x,D29_y,D30_x,D30_y,D31_x,D31_y,D32_x,D32_y,D33_x,D33_y,D34_x,D34_y,D35_x,D35_y,D36_x,D36_y,D37_x,D37_y,D38_x,D38_y,D39_x,D39_y,D40_x,D40_y,D41_x,D41_y,D42_x,D42_y,D43_x,D43_y,D44_x,D44_y,D45_x,D45_y,D46_x,D46_y,D47_x,D47_y,D48_x,D48_y,D49_x,D49_y,D50_x,D50_y,D51_x,D51_y,D52_x,D52_y,D53_x,D53_y,D54_x,D54_y,D55_x,D55_y,D56_x,D56_y,D57_x,D57_y,D58_x,D58_y,D59_x,D59_y,D60_x,D60_y,D61_x,D61_y,D62_x,D62_y,D63_x,D63_y,D64_x,D64_y,D65_x,D65_y,D66_x,D66_y,D67_x,D67_y,D68_x,D68_y,D69_x,D69_y,D70_x,D70_y,D71_x,D71_y,D72_x,D72_y,D73_x,D73_y,D74_x,D74_y,D75_x,D75_y,D76_x,D76_y,D77_x,D77_y,D78_x,D78_y,D79_x,D79_y,D80_x,D80_y,D81_x,D81_y,D82_x,D82_y,D83_x,D83_y,D84_x,D84_y,D85_x,D85_y,D86_x,D86_y,D87_x,D87_y,D88_x,D88_y,D89_x,D89_y,D90_x,D90_y,D91_x,D91_y,D92_x,D92_y,D93_x,D93_y,D94_x,D94_y,D95_x,D95_y,D96_x,D96_y,D97_x,D97_y,D98_x,D98_y,D99_x,D99_y,D100_x,D100_y,D101_x,D101_y,D102_x,D102_y,D103_x,D103_y,D104_x,D104_y,D105_x,D105_y,D106_x,D106_y,D107_x,D107_y,D108_x,D108_y,D109_x,D109_y,D110_x,D110_y,D111_x,D111_y,D112_x,D112_y,D113_x,D113_y,D114_x,D114_y,D115_x,D115_y,D116_x,D116_y,D117_x,D117_y,D118_x,D118_y,D119_x,D119_y,D120_x,D120_y,D121_x,D121_y,D122_x,D122_y,D123_x,D123_y,D124_x,D124_y,D125_x,D125_y,D126_x,D126_y,D127_x,D127_y,D128_x,D128_y,D129_x,D129_y,D130_x,D130_y,D131_x,D131_y,D132_x,D132_y,D133_x,D133_y,D134_x,D134_y,D135_x,D135_y,D136_x,D136_y,D137_x,D137_y,D138_x,D138_y,D139_x,D139_y,D140_x,D140_y,D141_x,D141_y,D142_x,D142_y,D143_x,D143_y,D144_x,D144_y,D145_x,D145_y,D146_x,D146_y,D147_x,D147_y,D148_x,D148_y,D149_x,D149_y,D150_x,D150_y,D151_x,D151_y,D152_x,D152_y,D153_x,D153_y,D154_x,D154_y,D155_x,D155_y,D156_x,D156_y,D157_x,D157_y,D158_x,D158_y,D159_x,D159_y,D160_x,D160_y,D161_x,D161_y,D162_x,D162_y,D163_x,D163_y,D164_x,D164_y,D165_x,D165_y,D166_x,D166_y,D167_x,D167_y,D168_x,D168_y,D169_x,D169_y,D170_x,D170_y,D171_x,D171_y,D172_x,D172_y,D173_x,D173_y,D174_x,D174_y,D175_x,D175_y,D176_x,D176_y,D177_x,D177_y,D178_x,D178_y,D179_x,D179_y,D180_x,D180_y,D181_x,D181_y,D182_x,D182_y,D183_x,D183_y,D184_x,D184_y,D185_x,D185_y,D186_x,D186_y,D187_x,D187_y,D188_x,D188_y,D189_x,D189_y,D190_x,D190_y,D191_x,D191_y,D192_x,D192_y,D193_x,D193_y,D194_x,D194_y,D195_x,D195_y,D196_x,D196_y,D197_x,D197_y,D198_x,D198_y,D199_x,D199_y,D200_x,D200_y,D201_x,D201_y,D202_x,D202_y,D203_x,D203_y,D204_x,D204_y,D205_x,D205_y,D206_x,D206_y,D207_x,D207_y,D208_x,D208_y,D209_x,D209_y,D210_x,D210_y,D211_x,D211_y,D212_x,D212_y,D213_x,D213_y,D214_x,D214_y,D215_x,D215_y,D216_x,D216_y,D217_x,D217_y,D218_x,D218_y,D219_x,D219_y,D220_x,D220_y,D221_x,D221_y,D222_x,D222_y,D223_x,D223_y,D224_x,D224_y,D225_x,D225_y,D226_x,D226_y,D227_x,D227_y,D228_x,D228_y,D229_x,D229_y,D230_x,D230_y,D231_x,D231_y,D232_x,D232_y,D233_x,D233_y,D234_x,D234_y,D235_x,D235_y,D236_x,D236_y,D237_x,D237_y,D238_x,D238_y,D239_x,D239_y,D240_x,D240_y,D241_x,D241_y,D242_x,D242_y,D243_x,D243_y,D244_x,D244_y,D245_x,D245_y,D246_x,D246_y,D247_x,D247_y,D248_x,D248_y,D249_x,D249_y,D250_x,D250_y,D251_x,D251_y,D252_x,D252_y,D253_x,D253_y,D254_x,D254_y,D255_x,D255_y,D256_x,D256_y,D257_x,D257_y,D258_x,D258_y,D259_x,D259_y,D260_x,D260_y,D261_x,D261_y,D262_x,D262_y,D263_x,D263_y,D264_x,D264_y,D265_x,D265_y,D266_x,D266_y,D267_x,D267_y,D268_x,D268_y,D269_x,D269_y,D270_x,D270_y,D271_x,D271_y,D272_x,D272_y,D273_x,D273_y,D274_x,D274_y,D275_x,D275_y,D276_x,D276_y,D277_x,D277_y,D278_x,D278_y,D279_x,D279_y,D280_x,D280_y,D281_x,D281_y,D282_x,D282_y,D283_x,D283_y,D284_x,D284_y,D285_x,D285_y,D286_x,D286_y,D287_x,D287_y,D288_x,D288_y,D289_x,D289_y,D290_x,D290_y,D291_x,D291_y,D292_x,D292_y,D293_x,D293_y,D294_x,D294_y,D295_x,D295_y,D296_x,D296_y,D297_x,D297_y,D298_x,D298_y,D299_x,D299_y,D300_x,D300_y,D301_x,D301_y,D302_x,D302_y,D303_x,D303_y,D304_x,D304_y,D305_x,D305_y,D306_x,D306_y,D307_x,D307_y,D308_x,D308_y,D309_x,D309_y,D310_x,D310_y,D311_x,D311_y,D312_x,D312_y,D313_x,D313_y,D314_x,D314_y,D315_x,D315_y,D316_x,D316_y,D317_x,D317_y,D318_x,D318_y,D319_x,D319_y,D320_x,D320_y,D321_x,D321_y,D322_x,D322_y,D323_x,D323_y,D324_x,D324_y,D325_x,D325_y,D326_x,D326_y,D327_x,D327_y,D328_x,D328_y,D329_x,D329_y,D330_x,D330_y,D331_x,D331_y,D332_x,D332_y,D333_x,D333_y,D334_x,D334_y,D335_x,D335_y,D336_x,D336_y,D337_x,D337_y,D338_x,D338_y,D339_x,D339_y,D340_x,D340_y,D341_x,D341_y,D342_x,D342_y,D343_x,D343_y,D344_x,D344_y,D345_x,D345_y,D346_x,D346_y,D347_x,D347_y,D348_x,D348_y,D349_x,D349_y,D350_x,D350_y,D351_x,D351_y,D352_x,D352_y,D353_x,D353_y,D354_x,D354_y,D355_x,D355_y,D356_x,D356_y,D357_x,D357_y,D358_x,D358_y,D359_x,D359_y,D360_x,D360_y,D361_x,D361_y,D362_x,D362_y,D363_x,D363_y,D364_x,D364_y,D365_x,D365_y,D366_x,D366_y,D367_x,D367_y,D368_x,D368_y,D369_x,D369_y,D370_x,D370_y,D371_x,D371_y,D372_x,D372_y,D373_x,D373_y,D374_x,D374_y,D375_x,D375_y,D376_x,D376_y,D377_x,D377_y,D378_x,D378_y,D379_x,D379_y,D380_x,D380_y,D381_x,D381_y,D382_x,D382_y,D383_x,D383_y,D384_x,D384_y,D385_x,D385_y,D386_x,D386_y,D387_x,D387_y,D388_x,D388_y,D389_x,D389_y,D390_x,D390_y,D391_x,D391_y,D392_x,D392_y,D393_x,D393_y,D394_x,D394_y,D395_x,D395_y,D396_x,D396_y,D397_x,D397_y,D398_x,D398_y,D399_x,D399_y,D400_x,D400_y,D401_x,D401_y,D402_x,D402_y,D403_x,D403_y,D404_x,D404_y,D405_x,D405_y,D406_x,D406_y,D407_x,D407_y,D408_x,D408_y,D409_x,D409_y,D410_x,D410_y,D411_x,D411_y,D412_x,D412_y,D413_x,D413_y,D414_x,D414_y,D415_x,D415_y,D416_x,D416_y,D417_x,D417_y,D418_x,D418_y,D419_x,D419_y,D420_x,D420_y,D421_x,D421_y,D422_x,D422_y,D423_x,D423_y,D424_x,D424_y,D425_x,D425_y,D426_x,D426_y,D427_x,D427_y,D428_x,D428_y,D429_x,D429_y,D430_x,D430_y,D431_x,D431_y,D432_x,D432_y,D433_x,D433_y,D434_x,D434_y,D435_x,D435_y,D436_x,D436_y,D437_x,D437_y,D438_x,D438_y,D439_x,D439_y,D440_x,D440_y,D441_x,D441_y,D442_x,D442_y,D443_x,D443_y,D444_x,D444_y,D445_x,D445_y,D446_x,D446_y,D447_x,D447_y,D448_x,D448_y,D449_x,D449_y,D450_x,D450_y,D451_x,D451_y,D452_x,D452_y,D453_x,D453_y,D454_x,D454_y,D455_x,D455_y,D456_x,D456_y,D457_x,D457_y,D458_x,D458_y,D459_x,D459_y,D460_x,D460_y,D461_x,D461_y,D462_x,D462_y,D463_x,D463_y,D464_x,D464_y,D465_x,D465_y,D466_x,D466_y,D467_x,D467_y,D468_x,D468_y,D469_x,D469_y,D470_x,D470_y,D471_x,D471_y,D472_x,D472_y,D473_x,D473_y,D474_x,D474_y,D475_x,D475_y,D476_x,D476_y,D477_x,D477_y,D478_x,D478_y,D479_x,D479_y,D480_x,D480_y,D481_x,D481_y,D482_x,D482_y,D483_x,D483_y,D484_x,D484_y,D485_x,D485_y,D486_x,D486_y,D487_x,D487_y,D488_x,D488_y,D489_x,D489_y,D490_x,D490_y,D491_x,D491_y,D492_x,D492_y,D493_x,D493_y,D494_x,D494_y,D495_x,D495_y,D496_x,D496_y,D497_x,D497_y,D498_x,D498_y,D499_x,D499_y,L_x,L_y,R0_x,R0_y,R1_x,R1_y,R2_x,R2_y,R3_x,R3_y,R4_x,R4_y
0,447.89,175.033,475.088,313.449,463.023,119.54,68.4478,52.4866,236.182,399.227,107.631,68.4963,131.793,352.031,344.49,390.587,326.441,342.39,339.279,465.628,17.2332,342.333,221.087,134.375,297.353,190.551,480.774,179.767,39.5039,356.505,68.2972,181.116,29.1938,98.0981,307.063,367.796,337.24,371.674,383.377,380.984,198.432,223.433,439.749,351.216,419.613,343.384,315.969,402.638,107.002,490,149.397,351.194,81.1312,466.148,16.7119,102.007,59.856,111.369,362.881,160.819,394.604,52.0974,211.257,130.471,452.629,411.346,178.295,87.5248,489.442,374.961,152.675,471.741,261.162,133.702,249.99,143.759,166.643,418.996,487.863,98.5805,447.855,274.342,415.057,439.443,143.023,316.712,228.147,185.303,169.776,482.067,137.293,271.567,109.052,318.632,13.8488,344.03,301.782,455.699,212.825,274.451,220.368,385.908,413.269,448.891,296.034,243.226,362.513,40.3976,216.589,230.534,342.446,347.196,231.375,490,269.929,482.532,361.336,193.751,342.901,126.197,38.6828,468.45,32.1388,409.314,15.6584,95.2903,161.666,500.197,350.808,301.705,270.356,204.512,166.016,243.49,222.944,463.154,245.883,20.3276,70.5048,162.791,385.611,445.455,241.116,221.259,370.963,171.022,191.14,375.946,169.079,155.459,470.437,250.116,294,306.345,210.579,369.443,199.481,399.445,112.012,339.015,212.596,315.413,382.525,340.127,425.573,444.422,137.387,251.252,82.0014,298.472,363.464,127.299,308.88,207.327,169.595,35.1269,417.978,41.5195,366.791,95.0324,251.741,411.793,165.131,277.39,20.6115,362.852,381.566,46.6667,370.737,487.338,312.446,421.073,208.038,247.999,80.6909,192.354,230.692,84.7015,43.2014,446.994,218.63,485.338,372.159,58.3533,389.357,28.2465,318.633,363.4,439.931,399.042,107.686,43.941,372.277,110.445,423.171,418.161,307.726,174.633,330.092,411.657,199.894,333.194,46.3609,486.532,472.214,274.18,304.346,218.854,441.685,156.02,231.399,495.469,332.132,194.869,122.635,431.325,363.929,53.8003,54.264,270.447,187.324,475.24,113.897,242.876,81.1018,288.994,451.557,246.271,23.5412,310.922,413.918,174.982,473.361,453.661,451.468,20.7045,306.126,73.8757,415.82,297.659,58.315,44.4391,107.037,490,193.536,309.353,489.315,32.5166,429.952,280.885,427.039,475.493,250.804,236.746,232.162,127.912,409.685,30.7245,138.223,297.299,127.857,329.749,277.822,335.591,168.088,62.2833,103.279,116.318,487.076,490,321.25,248.338,331.256,139.844,294.914,431.208,351.664,373.196,472.18,263.145,73.0242,490,230.19,146.902,266.662,225.51,188.722,416.466,93.3962,328.223,276.542,314.836,290.843,494.152,206.431,201.624,217.962,349.963,10.238,295.532,45.5145,146.831,251.588,212.418,212.96,275.174,78.4608,387.246,418.748,226.298,347.674,181.121,259.033,137.281,291.38,84.408,376.473,304.756,24.6231,177.416,88.4365,370.015,57.7331,460.736,131.44,469.513,406.339,89.4504,155.236,259.319,283.017,157.332,164.506,179.208,216.015,55.4174,440.737,352.346,239.439,196.556,129.365,210.777,462.868,37.9858,94.994,242.104,14.3122,281.095,217.521,314.805,317.583,125.199,114.468,388.41,155.745,95.169,401.921,70.7161,382.114,73.8628,232.823,241.628,239.618,228.441,119.309,280.317,324.29,86.244,344.156,331.323,223.618,165.823,40.537,133.484,157.979,122.102,490,78.695,226.188,76.8349,237.518,52.8497,18.686,468.81,208.136,405.609,273.398,76.2633,487.197,129.54,288.886,381.344,435.382,299.695,313.573,237.159,345.019,269.636,344.909,426.879,103.169,451.662,417.387,490.594,262.372,346.796,315.873,325.416,52.0648,16.8886,10,315.53,294.644,124.521,387.151,320.706,203.211,353.997,273.491,244.308,131.376,437.868,455.964,347.526,96.5948,351.755,139.77,102.582,399.602,331.823,266.16,448.726,443.217,38.9232,443.519,133.686,195.061,247.96,166.224,104.472,465.253,165.106,450.336,413.204,207.145,468.964,219.24,289.601,364.684,383.615,357.298,408.883,365.042,443.239,187.857,452.715,412.922,405.885,207.985,448.982,290.044,357.29,428.745,24.665,392.205,112.582,432.095,187.301,427.388,248.445,410.081,258.418,315.31,283.195,461.202,370.307,119.535,260.269,168.574,211.261,31.0488,158.77,10,228.527,408.383,468.285,40.6692,113.484,450.161,293.033,249.08,383.941,269.079,384.115,173.512,314.403,447.342,479.949,153.106,75.3439,288.988,231.665,52.9556,191.728,303.715,261.693,100.045,264.804,33.2175,181.832,325.124,267.959,72.3993,85.3673,285.889,167.024,490,252.226,21.3353,426.145,286.154,449.187,205.573,111.235,174.447,81.6506,490,380.407,279.543,137.636,398.068,485.42,472.658,66.6663,187.682,205.354,281.811,295.543,60.0763,253.153,332.851,314.924,114.189,463.243,344.432,87.1735,108.858,297.372,384.864,273.346,22.2302,121.23,274.308,24.6634,143.438,136.612,378.296,361.764,365.398,213.334,352.374,481.175,218.506,291.23,278.385,467.617,448.605,447.615,286.727,496.245,224.605,209.972,145.659,339.425,205.635,28.7101,106.468,431.936,155.495,381.231,101.044,224.391,338.785,158.664,278.866,401.557,470.245,383.47,86.4834,433.107,297.843,106.486,405.679,371.906,467.84,363.618,110.21,72.8275,201.808,10,144.46,490,86.9236,39.9982,320.942,383.266,361.752,321.817,138.217,371.158,474.516,339.406,230.526,71.5798,51.3775,149.446,255.824,32.3028,51.4077,288.816,199.494,430.986,256.125,467.929,429.258,156.664,247.833,256.524,460.111,52.1203,36.6315,193.663,140.979,40.3298,312.286,105.089,113.28,101.284,453.962,226.416,259.351,366.641,360.706,355.357,217.535,95.1696,74.2479,101.952,439.323,429.899,490,56.7028,235.63,269.206,46.7451,55.283,224.257,259.701,221.843,40.4289,392.356,229.662,490,272.226,191.288,132.236,490,292.219,396.773,354.154,430.489,126.698,143.811,453.797,419.689,86.0261,189.013,455.312,185.783,108.65,76.5498,352.912,53.8846,214.897,282.386,129.333,36.473,298.548,490.05,312.223,363.31,425.985,263.977,64.1022,197.866,91.0528,141.445,70.0561,207.895,153.4,141.294,199.497,451.867,391.36,81.2017,265.414,486.88,355.126,65.0296,479.357,434.826,402.762,226.397,441.172,70.8895,86.9122,225.25,114.813,401.312,389.834,193.234,278.475,32.6402,239.474,414.153,196.137,433.186,323.953,387.859,445.19,161.301,444.096,94.3651,114.788,147.765,184.998,67.6524,405.579,296.932,475.102,403.18,423.351,93.2791,414.296,369.419,286.073,60.7523,135.788,65.86,276.044,58.4234,344.246,297.748,333.872,386.718,93.3257,131.631,496.361,233.775,371.067,165.05,363.644,105.504,56.2524,51.3218,324.021,241.089,454.742,97.3782,477.811,125.44,57.8426,359.001,462.305,27.6548,49.32,281.633,100.069,410.105,278.418,490,496.295,255.372,303.975,122.958,77.688,82.3772,210.806,343.163,107.133,61.6571,198.496,176.731,400.459,432.75,207.29,251.375,490,280.379,51.1053,56.798,254.255,305.024,141.616,187.617,66.5993,181.434,186.355,233.303,96.7462,224.195,29.6387,87.397,19.6907,86.2386,61.6238,91.874,80.8135,470.134,294.072,244.986,286.883,459.259,146.025,114.16,361.469,136.466,132.241,414.589,345.067,37.8478,259.023,178.83,434.467,234.149,303.692,116.291,406.717,149.237,428.597,383.382,471.842,249.988,179.564,52.4169,191.15,331.986,294.943,217.866,423.082,167.632,340.114,473.569,230.363,146.111,398.91,116.669,483.089,250.712,128.275,322.107,442.983,183.26,352.594,249.475,77.8718,36.4358,336.742,87.4214,495.255,337.008,23.4902,55.04,390.057,175.491,294.497,376.488,145.415,416.701,141.143,473.103,20.8036,34.166,278.681,262.526,93.0213,129.818,230.772,352.265,143.869,249.755,436.717,73.6269,331.252,488.767,217.362,76.1278,122.998,206.552,73.0373,383.306,425.588,483.776,149.245,106.937,23.955,170.158,462.028,396.042,300.628,459.722,464.241,403.663,213.166,316.217,469.802,67.4458,312.188,179.035,228.307,201.2,172.277,327.712,175.363,75.4315,246.264,313.74,303.133,134.419,415.165,396.781,139.351,346.171,249.67,423.58,362.987,48.7203,427.771,20.5843,238.798,51.7964,189.369,391.335,407.236,441.306,372.338,349.733,67.8879,227.979,10,147.747,145.316,68.9979,27.5313,70.4349,226.849,367.451,234.139,42.9995,83.6274,484.921,437.341,249.565,108.283,425.747,384.942,150.274,165.156,50.3705,169.42,268.384,115.052,52.0905,234.817,383.042,203.908,329.744,67.0019,-1,-1,100.3,166.767,113.634,293.026,266.612,152.545,411.284,315.681,101.845,348.713,339,137.559
5,447.89,175.033,470.013,320.499,463.023,119.54,63.5864,46.4601,237.169,400.007,110.296,69.807,132.115,352.301,343.953,390.908,328.495,340.923,339.147,465.467,15.8013,335.029,220.395,132.956,299.484,194.416,480.774,179.767,40.9931,356.385,62.2507,198.466,21.6712,91.6902,305.449,370.133,329.878,365.374,365.356,378.114,199.202,223.25,439.988,351.579,430.693,334.099,315.969,402.638,91.5571,490,151.942,355.672,81.1312,466.148,10,108.123,53.0945,119.002,363.058,160.996,401.471,49.9542,203.187,129.588,467.5,417.915,179.468,98.7969,490,374.882,-nan,-nan,263.545,149.014,241.33,150.264,167.593,416.907,487.863,98.5805,447.389,272.023,421.353,428.287,144.628,315.635,227.992,189.625,166.396,509.994,137.576,271.351,109.063,318.634,10,354.154,304.456,452.388,213.019,275.544,220.368,385.908,412.368,461.9,292.949,244.838,362.824,40.0053,212.876,237.004,343.641,352.263,226.884,490,275.783,471.728,361.498,193.969,342.43,126.618,38.6828,468.45,32.1388,409.314,10,75.8567,-nan,-nan,350.564,301.651,279.321,203.126,160.028,238.891,223.147,463.975,261.518,17.215,54.0883,144.038,393.32,454.597,248.097,220.741,375.497,176.722,189.914,378.831,175.015,156.03,456.539,246.205,293.827,306.374,212.099,367.877,199.481,399.445,112.185,339.092,202.657,320.394,381.12,339.887,436.327,464.357,137.015,249.231,81.956,298.021,363.45,127.125,311.105,210.788,169.595,35.1269,419.99,42.413,366.433,94.8079,252.532,412.431,164.399,275.539,24.592,367.831,381.812,46.2852,369.208,499.806,312.215,422.283,197.875,249.562,69.2596,203.314,242.23,66.1823,43.2014,446.994,206.884,490,369.791,61.9302,389.604,27.6709,318.736,355.795,430.177,405.324,103.118,43.587,376.663,112.795,411.65,411.13,307.376,174.013,330.86,413.542,198.281,339.716,31.6333,491.324,470.138,274.317,306.802,230.321,441.992,155.939,231.463,510,332.312,195.253,122.596,431.378,344.764,48.5218,60.8208,271.711,198.014,507.926,112.963,241.139,88.5334,282.197,437.228,246.477,29.8556,317.969,413.918,174.982,474.781,454.58,451.468,20.7045,306.129,73.5731,417.298,301.177,46.4029,36.2268,131.554,490,190.007,305.017,489.315,32.5166,429.742,281.281,427.039,490,252.171,240.322,234.812,122.026,409.437,25.1663,138.41,296.517,129.599,328.988,277.815,335.592,167.889,61.2428,108.921,118.758,486.81,490,320.882,246.971,329.55,141.943,293.464,428.992,348.492,371.43,472.546,255.749,71.5863,490.353,221.719,153.152,267.548,225.685,187.427,415.53,92.1058,329.476,275.926,315.227,283.985,504.935,207.966,195.373,218.36,348.855,10.238,295.532,34.1424,145.821,259.289,204.158,214.552,292.423,78.2046,387.675,418.748,226.298,346.803,180.469,260.942,168.707,289.797,82.4231,376.214,304.656,23.3986,174.679,88.2279,370.418,57.7331,460.736,132.49,470.028,406.339,89.4505,154.509,258.168,283.181,158.616,173.761,174.846,216.911,53.8247,453.745,366.102,239.409,201.797,129.359,210.537,462.698,37.8839,92.9844,242.126,13.2403,276.307,228.569,329.827,317.583,124.968,114.541,388.649,152.649,95.3548,401.938,69.9357,382.931,75.6775,232.242,241.999,227.989,221.61,119.47,279.846,324.402,85.3326,343.762,328.081,220.368,173.17,31.3243,109.206,157.979,122.102,490,78.695,225.137,68.8854,237.266,48.0339,18.686,468.81,218.482,405.016,272.86,72.2555,487.197,129.54,288.886,381.344,437.213,299.849,326.578,226.254,345.662,269.662,344.645,432.715,103.169,451.662,414.557,506.115,261.257,346.799,315.869,325.425,50.9887,16.2198,10,315.86,294.606,124.243,387.386,321.327,200.922,362.579,272.953,244.941,138.646,443.311,457.987,342.816,96.3102,352.123,142.846,109.249,403.462,333.467,266.16,448.726,442.727,38.9475,443.519,133.686,177.955,247.774,169.206,105.55,465.253,165.106,441.437,426.26,203.225,463.484,236.513,292.669,363.15,397.927,350.86,413.705,362.577,442.76,186.839,452.016,394.584,397.499,208.856,444.188,290.044,357.29,429.404,24.0307,396.989,112.38,432.095,187.301,417.494,249.574,403.366,263.7,314.586,282.784,470.517,377.019,120.134,259.796,168.574,211.261,17.5701,155.673,10,214.151,402.713,490,36.0283,93.6792,454.716,290.384,249.08,383.941,269.079,384.115,172.72,315.09,446.552,481.62,153.003,75.3579,287.58,224.797,44.2687,208.007,303.715,261.693,105.296,270.149,35.3006,190.752,325.943,266.32,72.3993,85.3673,287.777,178.183,490,245.983,21.3353,426.145,286.128,447.598,206.13,107.115,172.185,81.0204,490,395.054,280.678,138.629,382.713,490,472.658,66.6663,187.937,206.252,278.965,293.02,68.936,253.513,331.131,312.554,112.511,469.346,344.474,86.6758,108.698,297.285,384.732,273.134,10,124.86,278.988,26.3609,144.054,136.372,376.563,359.913,365.447,213.575,351.777,490,242.198,311.472,295.275,467.252,453.127,447.502,266.884,490,217.136,204.81,148.482,335.949,205.326,29.6434,102.627,431.705,155.725,381.372,103.441,223.988,339.353,159.556,278.866,401.557,469.052,396.94,82.6872,433.444,300.494,104.859,404.717,370.469,470.22,357.343,107.84,92.8589,201.567,10,146.884,490,83.5909,39.2652,320.942,383.266,362.63,321.446,138.437,371.317,478.946,337.716,259.691,57.1945,40.1217,127.168,258.781,37.2152,59.0801,292.495,196.628,427.959,256.425,469.345,422.059,156.748,247.077,259.662,455.426,56.5149,14.7877,193.456,140.979,40.3298,320.026,104.848,123.059,105.318,453.969,226.371,259.249,366.698,362.495,345.589,217.048,90.3351,75.276,105.056,433.323,444.54,490,56.7028,232.283,273.121,45.414,58.6399,218.709,256.725,225.174,32.1032,392.356,229.662,490,271.972,182.916,136.24,490,292.143,396.069,353.172,425.972,124.103,149.763,459.945,425.712,84.481,186.884,490,187.913,116.677,76.1715,353.168,36.4677,226.471,275.646,119.759,34.8194,300.11,490.25,312.21,368.488,423.369,278.049,49.2586,197.063,89.2882,134.824,67.0192,201.912,149.494,143.996,196.955,452.226,387.479,87.3449,261.331,490,354.384,51.5895,490,450.021,408.195,228.563,440.778,55.8529,100.784,228.23,106.915,385.204,380.574,193.234,278.475,30.5778,246.564,414.153,196.137,442.522,319.152,406.853,442.063,161.534,443.776,89.895,118.705,163.359,191.944,67.5227,405.792,297.286,490,396.947,424.688,93.0347,414.156,369.189,285.862,21.0387,133.154,69.3766,276.451,57.8563,344.524,297.741,333.875,386.466,95.3626,166.884,490,233.775,371.067,168.071,367.298,92.448,60.5029,50.8718,324.024,241.501,456.029,111.554,490,120.979,52.5862,359.38,462.503,27.6548,49.32,287.749,100.105,409.788,282.64,490,509.744,260.379,302.645,126.271,85.0979,85.7673,214.627,343.109,106.629,52.7012,180.892,176.731,398.909,432.75,207.29,246.884,490,297.963,47.4005,47.4304,258.769,305.016,141.577,187.617,66.5993,190.088,186.401,247.838,101.82,241.909,21.1501,87.4072,19.6327,72.7953,64.2139,91.874,80.8135,471.916,300.59,254.87,283.419,459.336,145.981,114.329,361.905,128.02,124.693,416.811,348.496,30.9189,266.972,178.711,433.531,220.569,311.497,115.485,408.677,150.44,427.159,380.945,470.078,246.852,182.97,24.7931,210.773,332.026,292.574,216.394,424.907,168.735,339.778,473.569,230.363,146.275,399.099,114.235,509.819,250.635,136.266,322.107,442.983,182.909,353.888,256.819,84.1962,35.694,337.097,84.7385,508.792,337.008,23.4902,54.8523,390.222,173.929,293.122,373.806,144.513,412.756,139.072,473.103,20.8036,43.8238,282.252,267.784,100.911,129.927,230.529,352.487,143.985,249.755,436.717,72.0141,330.363,488.767,217.362,71.4901,126.851,207.069,71.2474,382.024,438.092,483.776,149.245,106.937,23.955,169.578,462.659,395.863,300.453,459.569,466.436,403.663,213.166,316.501,469.72,66.6493,311.008,179.74,227.854,200.716,169.458,327.385,175.679,74.4398,234.257,313.545,303.027,134.39,415.225,392.776,138.176,346.171,249.667,425.293,366.666,48.7203,427.771,10.5159,251.177,14.5515,231.588,383.367,410.005,432.33,385.441,350.625,67.6439,224.525,10,155.261,152.912,67.9974,26.7415,59.6138,220.834,367.451,234.139,48.8626,78.3403,484.921,437.341,255.843,116.956,412.615,388.844,151.519,172.559,45.6565,162.174,236.5,85.3438,51.8423,239.262,383.125,204.033,-1,-1,-1,-1,101.8,167.267,113.596,293.614,268.071,153.578,410.159,314.219,103.107,347.986,339.604,136.405
